# time luminosity u_luminosity radius u_radius
-8.305284294219745789e+00 4.413892046156035777e+35 3.895530124661643227e+34 1.008466560555693577e+06 5.891930925314886025e+01
-8.292949611561198253e+00 4.420176117503023869e+35 3.917709994169600249e+34 1.008468746004969347e+06 6.105574308810412276e+01
-8.282783176560769789e+00 4.417944112329613507e+35 3.901484764087663023e+34 1.008470598118833266e+06 6.283830122779950500e+01
-8.274184072906791698e+00 4.418719800062969016e+35 3.911273576526079249e+34 1.008472186334737809e+06 6.435760557687781613e+01
-8.271974146322463639e+00 4.418626572838539939e+35 3.911836877540627036e+34 1.008472591003661975e+06 6.474646819661111863e+01
-8.270140578133577947e+00 4.415094108629029599e+35 3.879294205507567884e+34 1.008472931406444754e+06 6.507080630968312107e+01
-8.267895484023028985e+00 4.418322326122504134e+35 3.912000851772540298e+34 1.008473341190443723e+06 6.546244404147866192e+01
-8.265861595587921329e+00 4.417774162704536489e+35 3.906765716219807501e+34 1.008473712629479473e+06 6.581770967648360227e+01
-8.263981636133394204e+00 4.417073064739676469e+35 3.900113144246969628e+34 1.008474057060572086e+06 6.614717187476854576e+01
-8.262164893669250887e+00 4.419892601170001110e+35 3.929412424050184752e+34 1.008474391185318353e+06 6.646637311891373656e+01
-8.260377657476055901e+00 4.419154382589201595e+35 3.921542375164329858e+34 1.008474720425909269e+06 6.678087614471000677e+01
-8.258579456080042291e+00 4.417956184066882577e+35 3.906762489774786200e+34 1.008475048289684113e+06 6.709312711778410687e+01
-8.256758676463505253e+00 4.418115813838051952e+35 3.906162796197589284e+34 1.008475381018052809e+06 6.741019083705472781e+01
-8.254875800965237431e+00 4.418424047987624520e+35 3.906860919942684546e+34 1.008475726401184103e+06 6.773909024004302637e+01
-8.252917459765740205e+00 4.418813022591011268e+35 3.907712996622282189e+34 1.008476087843725574e+06 6.808175348481184130e+01
-8.250846158050990198e+00 4.419412393220731241e+35 3.910178839046554535e+34 1.008476474587432691e+06 6.844465702118036177e+01
-8.248629700334277004e+00 4.423363623828554134e+35 3.946888091837837907e+34 1.008476890677053016e+06 6.883471316437982068e+01
-8.246226395320263691e+00 4.420734794580130444e+35 3.916783695818841847e+34 1.008477343230848783e+06 6.925855338880541012e+01
-8.243426537614141125e+00 4.422416021497754952e+35 3.930716194212559518e+34 1.008477885641281260e+06 6.976029317865435075e+01
-8.242049750791920815e+00 4.425430721781479112e+35 3.961440809849672965e+34 1.008478155884887907e+06 7.000898377223325042e+01
-8.240910669235745445e+00 4.423764511635375247e+35 3.942340799634440837e+34 1.008478378344559576e+06 7.021452606654513318e+01
-8.238643896940629929e+00 4.422416324699220087e+35 3.926346953240470122e+34 1.008478821643213276e+06 7.062471900745730125e+01
-8.234277496427239385e+00 4.423611139127920118e+35 3.931815616881031377e+34 1.008479680356613710e+06 7.141539922226560577e+01
-8.229973278030229267e+00 4.424267831487895553e+35 3.933828785342739732e+34 1.008480527598649496e+06 7.219161075945996231e+01
-8.226271088526118547e+00 4.427283308909576251e+35 3.958816621821708984e+34 1.008481257979230606e+06 7.286076622952123216e+01
-8.221687127639597747e+00 4.428272147535210654e+35 3.949149369122359562e+34 1.008482170206245035e+06 7.367721506656195629e+01
-8.216708226980699692e+00 4.427549778737564963e+35 3.923432051674891260e+34 1.008483155182015151e+06 7.456645170133890588e+01
-8.211151638010051101e+00 4.427885633692296543e+35 3.924662454151997840e+34 1.008484270387118682e+06 7.556166893827040099e+01
-8.205431203670741525e+00 4.432389059714217450e+35 3.987011577362237751e+34 1.008485429547238746e+06 7.658222642596911101e+01
-8.200795888304128312e+00 4.422767296385740562e+35 3.959194069836339734e+34 1.008486396251347614e+06 7.740144362182547866e+01
-8.194976391816453543e+00 4.428151259122535063e+35 3.929088459573938329e+34 1.008487634802497691e+06 7.842733690034437188e+01
-8.189065977137943264e+00 4.420856998042297895e+35 3.992711925444117406e+34 1.008488969866940053e+06 7.945572036028256946e+01
-8.182875189930200577e+00 4.435918118504376216e+35 3.969187106127984275e+34 1.008490596300592646e+06 8.050991180204376008e+01
-8.176236814564617816e+00 4.434168613365635166e+35 3.961165996547816679e+34 1.008492601993906079e+06 8.168565563137850916e+01
-8.169055634258256759e+00 4.431221484541622115e+35 3.953819648817646465e+34 1.008494458524237620e+06 8.303315294995570639e+01
-8.163580458371143322e+00 4.439022658498393431e+35 3.968890977348552879e+34 1.008495748791506630e+06 8.406565728111760905e+01
-8.154848579870304093e+00 4.433914339611842549e+35 3.944523172180887321e+34 1.008497652251912747e+06 8.569571118329433546e+01
-8.145330615916464012e+00 4.437106857036898969e+35 3.936259907945126641e+34 1.008499647366127116e+06 8.747328230532997395e+01
-8.134471213852521032e+00 4.439179356967584030e+35 3.940131791377415766e+34 1.008501861685289186e+06 8.949787563048020900e+01
-8.121896079093858134e+00 4.442349575000432654e+35 3.950196535538339216e+34 1.008504388210717356e+06 9.183930573590428992e+01
-8.107001157768536359e+00 4.447043119892710238e+35 3.975662099737144248e+34 1.008507366147813620e+06 9.461775817623512808e+01
-8.089033774180279579e+00 4.452416514480087981e+35 3.999120809183068225e+34 1.008510963764101849e+06 9.798552041706244609e+01
-8.067457416276738513e+00 4.461199886122915159e+35 4.051250983514299937e+34 1.008515316437751055e+06 1.020626612787077221e+02
-8.042941467196214944e+00 4.471956473260187219e+35 4.125432099624562847e+34 1.008520318395121256e+06 1.067718126105039147e+02
-8.016790718254924286e+00 4.490054677797474238e+35 4.243001638053970705e+34 1.008525784961536876e+06 1.119169570934844415e+02
-7.988321613753214478e+00 4.517213404681287857e+35 4.449962690649053028e+34 1.008531907770045917e+06 1.176643812880623727e+02
-7.956097471214889083e+00 4.548513877550958037e+35 4.900020267725824509e+34 1.008539124762439402e+06 1.243525579275179211e+02
-7.922595081676263362e+00 4.599780785963621214e+35 5.563367974951972500e+34 1.008547091786121251e+06 1.315416216894113290e+02
-7.890961140838044230e+00 4.666179478414772603e+35 6.437304717640724314e+34 1.008555303414179245e+06 1.384562678481119633e+02
-7.861467210626869928e+00 4.746530772032406391e+35 7.656525881849223721e+34 1.008564221533892443e+06 1.447477451266330775e+02
-7.833930957072880119e+00 4.847853863025851099e+35 9.072433432067062250e+34 1.008573108705703868e+06 1.509658248711521367e+02
-7.807802817646006588e+00 4.956902763538767131e+35 1.082576802476669418e+35 1.008581824666803237e+06 1.571269025298142026e+02
-7.783735657641955186e+00 5.079688805876393099e+35 1.277785297968923984e+35 1.008591707435201271e+06 1.617114171589440161e+02
-7.761497578525450081e+00 5.220976125103562826e+35 1.478410481626163128e+35 1.008601397251763148e+06 1.663272861988310751e+02
-7.740460308632464148e+00 5.375900070638015175e+35 1.704478396548868545e+35 1.008610387946408475e+06 1.714211402205330899e+02
-7.720095724733255338e+00 5.543480479848014589e+35 1.953102375512169825e+35 1.008619120427597198e+06 1.766973781339748939e+02
-7.701540703703358304e+00 5.717787477608533722e+35 2.202728083381201849e+35 1.008627193697103765e+06 1.817361622472124623e+02
-7.684469176150741987e+00 5.897060156929711026e+35 2.455866230007487991e+35 1.008634921678552870e+06 1.864557390497074039e+02
-7.668461926143208984e+00 6.083738447181018568e+35 2.715131087963000888e+35 1.008642964487163816e+06 1.906494752330772258e+02
-7.653232261684024706e+00 6.281016535507019646e+35 2.976244225733688192e+35 1.008650345835990738e+06 1.950771589305996940e+02
-7.638562751824792940e+00 6.540076855155076085e+35 3.215052258484712824e+35 1.008657328515457455e+06 1.996080581983690649e+02
-7.624234525377687532e+00 6.700175191811237984e+35 3.530903693544983048e+35 1.008664194571656524e+06 2.041957411152312432e+02
-7.610159819472755771e+00 6.927872692162341739e+35 3.826696715101975074e+35 1.008670953363579931e+06 2.088582605842766213e+02
-7.596142377173237037e+00 7.172082820029256674e+35 4.138715859728253615e+35 1.008677769717295771e+06 2.136389312196793924e+02
-7.582066880531783681e+00 7.436468302707296980e+35 4.472151525539567177e+35 1.008684692268309998e+06 2.185322184707742679e+02
-7.567812931505613960e+00 7.723114730041332507e+35 4.828591423572564337e+35 1.008691805125288200e+06 2.235862703475827118e+02
-7.553261580324033275e+00 8.038332905505392893e+35 5.213063617442141131e+35 1.008699183952825144e+06 2.288485774885054695e+02
-7.538296781160170212e+00 8.385793896484137905e+35 5.637053872856034594e+35 1.008706900934341946e+06 2.343675543949805444e+02
-7.522811262446339242e+00 8.774688453465782071e+35 6.101637818456587804e+35 1.008715057514733751e+06 2.401901259682849172e+02
-7.506501365918666124e+00 9.215744995404761596e+35 6.621812396532547733e+35 1.008723826564829680e+06 2.464438156721950293e+02
-7.489282979411655106e+00 9.719670450758776103e+35 7.205480638317834324e+35 1.008733262431380805e+06 2.531672044954389378e+02
-7.471168742253212258e+00 1.029757001265170026e+36 7.860657772828731611e+35 1.008743415734969894e+06 2.603645689613983336e+02
-7.452262242935830727e+00 1.094236505966298068e+36 8.596979108466062475e+35 1.008754285900439485e+06 2.680082677837208962e+02
-7.433527998240606394e+00 1.164185354734134261e+36 9.374287832761222776e+35 1.008765329266276443e+06 2.757103814440439464e+02
-7.415148479303752538e+00 1.238702338570027991e+36 1.018508617969711972e+36 1.008776428865645430e+06 2.833903798641808294e+02
-7.397291629909886979e+00 1.317000434739938272e+36 1.102369142170963308e+36 1.008787478755758959e+06 2.909530245421809695e+02
-7.379389984722365625e+00 1.401690826483178166e+36 1.191701856174357512e+36 1.008798810473151156e+06 2.986368425294599547e+02
-7.361791171999357175e+00 1.491398349390407649e+36 1.284203243202590329e+36 1.008810189546229318e+06 3.062740633577631684e+02
-7.344102763039700221e+00 1.588554252969433921e+36 1.382462106083071191e+36 1.008821898264755844e+06 3.139964251649911375e+02
-7.326557561369554605e+00 1.692018981227323498e+36 1.485589940443404587e+36 1.008833775123314932e+06 3.216968474343393041e+02
-7.309104559863044415e+00 1.802497600932456703e+36 1.593399261160433973e+36 1.008845914810359594e+06 3.293126510925503112e+02
-7.288667998458549846e+00 2.015411396845753921e+36 1.685072291307483869e+36 1.008861209591531428e+06 3.373928857979485088e+02
-7.267894419004733209e+00 2.094648553718191924e+36 1.871096217847824575e+36 1.008879009084468242e+06 3.436166314966652067e+02
-7.246126875477784779e+00 2.267990475290036744e+36 2.031491258403862989e+36 1.008899426858528168e+06 3.491094960269703051e+02
-7.223347950413881335e+00 2.463891457437117339e+36 2.210128867690398978e+36 1.008920762177180732e+06 3.549079938542983541e+02
-7.198275066024507396e+00 2.697684888661366106e+36 2.420705469298991481e+36 1.008943202035926282e+06 3.630471200624975836e+02
-7.170871708556660451e+00 2.976716156030611962e+36 2.667340730487167045e+36 1.008970883243424585e+06 3.693942410793136446e+02
-7.140863406784774270e+00 3.311277564828145926e+36 2.957760871375095882e+36 1.009006199924664688e+06 3.709896731256714588e+02
-7.107161150983301923e+00 3.723617244842742666e+36 3.311417533752694036e+36 1.009045272780694766e+06 3.759139770932926012e+02
-7.072017536687781103e+00 4.201870383983818562e+36 3.709081064035605250e+36 1.009083618174769683e+06 3.847236140413753560e+02
-7.030307141074445099e+00 4.842490883400039605e+36 4.213838624402617138e+36 1.009130131799463416e+06 3.954524656102788640e+02
-6.987751224238309078e+00 5.601970924183921850e+36 4.746301701349861858e+36 1.009179932610345306e+06 4.052950243282467682e+02
-6.944267396698705852e+00 6.516338948478268338e+36 5.287475465865466738e+36 1.009242152187478961e+06 4.008446216213953903e+02
-6.904408201313344762e+00 7.478914305588021662e+36 5.788619465429027883e+36 1.009294860330374446e+06 4.043795785951394919e+02
-6.862986226122302469e+00 8.594404495654789474e+36 6.333832360761966067e+36 1.009357688609535107e+06 3.915333127520206062e+02
-6.821975531733187381e+00 9.828806412643986795e+36 6.873185312414163560e+36 1.009430543463978101e+06 3.579178895275678087e+02
-6.779835159089998342e+00 1.123648522150815935e+37 7.428035203996538436e+36 1.009496036502938368e+06 3.413643414109806145e+02
-6.735173102446424309e+00 1.289477724098385724e+37 7.986547034280224263e+36 1.009563643733712146e+06 3.266391519808237263e+02
-6.692451421396981459e+00 1.467295084159559336e+37 8.432813851423074076e+36 1.009628880209944909e+06 3.104843309344640829e+02
-6.651186380855506286e+00 1.656181485263028012e+37 8.768772992822941579e+36 1.009691644577833940e+06 2.942225714768298417e+02
-6.609655316176940687e+00 1.861395412827491485e+37 9.022292362663374643e+36 1.009753717869536486e+06 2.786231063568682771e+02
-6.566968860621273052e+00 2.086707804818465105e+37 9.191575010279826055e+36 1.009816291351431981e+06 2.633777852982983063e+02
-6.525941327272448689e+00 2.316179531243428197e+37 9.259521589944130615e+36 1.009875270454344107e+06 2.493258605518829540e+02
-6.484807308210292831e+00 2.556722635877861038e+37 9.248045866289478348e+36 1.009933188842579257e+06 2.359528467280081827e+02
-6.444052022314281203e+00 2.803343952660125607e+37 9.175551298631892761e+36 1.009989297018666985e+06 2.235056864233367264e+02
-6.403494539626990445e+00 3.055008301975667958e+37 9.058721503422507425e+36 1.010043858281665598e+06 2.118670928889714844e+02
-6.363121446935110725e+00 3.310275033875789883e+37 8.906550900459543855e+36 1.010096935830516275e+06 2.009297061946939777e+02
-6.322820908913854510e+00 3.568456724202927428e+37 8.726760755087643339e+36 1.010148704624080681e+06 1.905944077561103143e+02
-6.282432845342555083e+00 3.829424583114566888e+37 8.526134976752466259e+36 1.010199377067021327e+06 1.807724578554146433e+02
-6.241642463624884840e+00 4.094171450672333306e+37 8.309045420671414488e+36 1.010249345932111144e+06 1.713796987594885195e+02
-6.201121172714920249e+00 4.357291840244666194e+37 8.086467526102584492e+36 1.010297798784913030e+06 1.625718997004897517e+02
-6.159811754296242725e+00 4.624617186116396818e+37 7.860106483986477395e+36 1.010345928157599177e+06 1.541756621004120973e+02
-6.118043148540891707e+00 4.892959065724445369e+37 7.642938858273044315e+36 1.010393352654308081e+06 1.462915885649537984e+02
-6.076767007856687997e+00 5.155231986855315981e+37 7.447677424048763838e+36 1.010438931223060586e+06 1.391491591367982323e+02
-6.034193531711935066e+00 5.421790307083077946e+37 7.276801417419707444e+36 1.010484614880455891e+06 1.325097586539784800e+02
-5.988740200889878906e+00 5.701098681333766669e+37 7.139077303726521067e+36 1.010531900194419315e+06 1.263306574000956886e+02
-5.944587665610015392e+00 5.966264813446347365e+37 7.053743291061163043e+36 1.010576352115375106e+06 1.212050440774195152e+02
-5.901027459731267300e+00 6.221565142686012985e+37 7.022823869290505306e+36 1.010618828795746551e+06 1.170723522143774460e+02
-5.856418429561017547e+00 6.475864647181577725e+37 7.045590890715778553e+36 1.010660897369915270e+06 1.137940914887882116e+02
-5.809251622260489967e+00 6.736387710947157668e+37 7.122381826771031005e+36 1.010703824543514522e+06 1.112586725917007300e+02
-5.757880976307205856e+00 7.010250767373894434e+37 7.265486962558195746e+36 1.010748839301224682e+06 1.096358268570778876e+02
-5.703847596108971629e+00 7.286836574421092723e+37 7.470533714946672249e+36 1.010794271940401755e+06 1.090534286119392249e+02
-5.652748516891733743e+00 7.537506646703539743e+37 7.699982939024208615e+36 1.010835488460874767e+06 1.093762253475262298e+02
-5.602337703006924130e+00 7.774714162666320407e+37 7.948803205965868586e+36 1.010874590038184426e+06 1.103513144555671772e+02
-5.551108073290379252e+00 8.005734530280357317e+37 8.215830759545560454e+36 1.010912816339051118e+06 1.118981781322863753e+02
-5.497684971720445901e+00 8.235892863468759560e+37 8.496797473572391655e+36 1.010951103275659028e+06 1.139041296721246823e+02
-5.440593806510150898e+00 8.470454543614146024e+37 8.794267605577368133e+36 1.010990382767056581e+06 1.163623142484726287e+02
-5.378084281197516248e+00 8.714379578379832631e+37 9.103656972846019584e+36 1.011031578990938026e+06 1.192028032173545569e+02
-5.307917188001738396e+00 8.973515956318855032e+37 9.427996447062734275e+36 1.011075807242416078e+06 1.224817840799174462e+02
-5.239175292008440010e+00 9.213390441231912655e+37 9.714669300040928990e+36 1.011117261281508952e+06 1.256264404262871608e+02
-5.173637038045853842e+00 9.430323428417177679e+37 9.958314400549499843e+36 1.011155249153227196e+06 1.284964625767725011e+02
-5.109016053283994552e+00 9.634303400667583924e+37 1.016885163445520565e+37 1.011191449360853294e+06 1.311577234445808813e+02
-5.043729208809963893e+00 9.831295752396750816e+37 1.035337345164887502e+37 1.011226904984859983e+06 1.336759115140998517e+02
-4.976377332997799385e+00 1.002645908470754120e+38 1.051865473437884056e+37 1.011262540967755602e+06 1.361332142743791849e+02
-4.905552469841495622e+00 1.022384372954815638e+38 1.066621821808730315e+37 1.011299145570839173e+06 1.385705613895890735e+02
-4.829661563016998116e+00 1.042787459914314662e+38 1.079817091847234778e+37 1.011337603474701289e+06 1.410605939998315250e+02
-4.746676035516429693e+00 1.064388337852998963e+38 1.092000470906418602e+37 1.011379025644750567e+06 1.437337840422740669e+02
-4.654045228060567752e+00 1.087858225893958673e+38 1.103715685719000405e+37 1.011424838577989722e+06 1.467775112164206064e+02
-4.553009563671366777e+00 1.112898864066267592e+38 1.115118698348312462e+37 1.011474663175612106e+06 1.503051606057384504e+02
-4.459521705386578105e+00 1.135771927688070549e+38 1.125344529633427240e+37 1.011520962173468200e+06 1.538864046718646250e+02
-4.369264228800602723e+00 1.157747178476610190e+38 1.135814713196257445e+37 1.011566102104948950e+06 1.577308816377157541e+02
-4.279914466533227824e+00 1.179512636540113163e+38 1.147265480508747199e+37 1.011611408733393415e+06 1.620054959988869143e+02
-4.189718767258455046e+00 1.201587456620729232e+38 1.160505237187079247e+37 1.011657898744145059e+06 1.668692193339841197e+02
-4.097153041293495335e+00 1.224438495924108977e+38 1.176276246612844626e+37 1.011706558554713381e+06 1.724929412857731279e+02
-4.000714444518962409e+00 1.248507322142444507e+38 1.195420145169263707e+37 1.011758342501147417e+06 1.790891651271283536e+02
-3.898721747456875164e+00 1.274303337214202872e+38 1.219029897287999688e+37 1.011814408983971574e+06 1.869446443916812939e+02
-3.789172430122562218e+00 1.302420702799823504e+38 1.248425706915784610e+37 1.011876129047040245e+06 1.964127629016953733e+02
-3.669539113099745009e+00 1.333589554416545315e+38 1.285265966709695684e+37 1.011945297944262275e+06 2.080096867783952064e+02
-3.536500876391073689e+00 1.368755161578398223e+38 1.332056793050469034e+37 1.012024294914636412e+06 2.225377042063754516e+02
-3.389170374801324215e+00 1.408175187036029110e+38 1.390469221951965707e+37 1.012114164198606974e+06 2.406996858742839436e+02
-3.253726653572812211e+00 1.444684809382343333e+38 1.449529948028594740e+37 1.012198750404779566e+06 2.593082968244081599e+02
-3.123811227909754962e+00 1.479762291981213840e+38 1.510311165007182842e+37 1.012281147613503621e+06 2.786793184177256535e+02
-2.996138676477130502e+00 1.514123941351666370e+38 1.573456005582725467e+37 1.012363149930610438e+06 2.992658074124287282e+02
-2.868359321633761283e+00 1.548221983857028958e+38 1.639459457179038756e+37 1.012445890828879084e+06 3.213514277488141602e+02
-2.738562009966699407e+00 1.582378688713035389e+38 1.708719051238341223e+37 1.012530136638923548e+06 3.451566791924921631e+02
-2.604982121651119087e+00 1.616782528431042169e+38 1.781311854233458278e+37 1.012616495440448867e+06 3.709225768108407237e+02
-2.465779695456149057e+00 1.651614876102375764e+38 1.857556393183440336e+37 1.012705609094018466e+06 3.989726892359351496e+02
-2.318851118630846031e+00 1.687064712034921106e+38 1.937726172159852688e+37 1.012798183177039376e+06 4.297134145777746426e+02
-2.161672296395408921e+00 1.723235046909517421e+38 2.022514121728632798e+37 1.012894787490826449e+06 4.636818933748509153e+02
-1.990932220163813327e+00 1.760152968057721258e+38 2.110990847163439691e+37 1.012995656112701050e+06 5.008572815565123051e+02
-1.802298740178230219e+00 1.797732388896131716e+38 2.202982539202772231e+37 1.013100783057386638e+06 5.416506001578503628e+02
-1.589692236040718853e+00 1.835820454788504651e+38 2.297590793982698151e+37 1.013209969303689781e+06 5.862037008822502457e+02
-1.385572386410785839e+00 1.867912772569172269e+38 2.377620332770780336e+37 1.013303844887141138e+06 6.262242763751413577e+02
-1.191356151117361151e+00 1.894351030656942947e+38 2.443947089482308681e+37 1.013381856977501418e+06 6.611708325299063063e+02
-1.001303770332015119e+00 1.916212887019267662e+38 2.498635829151304620e+37 1.013446250827746233e+06 6.911626693621144568e+02
-8.116436379423248582e-01 1.934189891759622019e+38 2.543403721960667926e+37 1.013498489947000402e+06 7.165363871625056618e+02
-6.193833455618005246e-01 1.948584933403927334e+38 2.579149926103011551e+37 1.013538090589540079e+06 7.365106635484014532e+02
-4.218694882511044852e-01 1.959386438652133521e+38 2.605744406222045474e+37 1.013564478522873018e+06 7.507058388299333274e+02
-2.164088635763619095e-01 1.966189567197473803e+38 2.623370162902483743e+37 1.013575627951126546e+06 7.583966128247725464e+02
0.000000000000000000e+00 1.968741536768292202e+38 2.629796425469967790e+37 1.013570065486576292e+06 7.582245209215353725e+02
2.309086271707201377e-01 1.966141282739877183e+38 2.624372782788638694e+37 1.013544674289922230e+06 7.487756856185944798e+02
4.809263853603624739e-01 1.957958109762138295e+38 2.603339171224405237e+37 1.013497528634154471e+06 7.290928744759371511e+02
7.563055846330826171e-01 1.942832271250147315e+38 2.563534584623671180e+37 1.013424992820584681e+06 6.976150437318467539e+02
1.065693292854120955e+00 1.918989714183555725e+38 2.498731242122449102e+37 1.013322065282322583e+06 6.525635671447184905e+02
1.421934793601394631e+00 1.883914437033483374e+38 2.401320629583144833e+37 1.013183597607895266e+06 5.927915664275844847e+02
1.762824163779441733e+00 1.844249663365754255e+38 2.289077455654045564e+37 1.013038997371305944e+06 5.321651580856698729e+02
2.093415915216610301e+00 1.801562900224060191e+38 2.168331833725982420e+37 1.012894123775555170e+06 4.742983868134252816e+02
2.422875600430415943e+00 1.755950746895412097e+38 2.039267531956513110e+37 1.012748883704030421e+06 4.184806505746751100e+02
2.757696280903473962e+00 1.707827940785077839e+38 1.905740829852942970e+37 1.012604786361274542e+06 3.662639597714841670e+02
3.103508784173754975e+00 1.657393454975696999e+38 1.770407535332602550e+37 1.012462006598616950e+06 3.179321356419123958e+02
3.465865141966787633e+00 1.604990914766140668e+38 1.635436718554937967e+37 1.012321290937318467e+06 2.736793870026420450e+02
3.850799958250718191e+00 1.550951852583649852e+38 1.501764831945353472e+37 1.012183165453284979e+06 2.335955989126991881e+02
4.265426540980115533e+00 1.495495341064303592e+38 1.370190323867542706e+37 1.012047586506097461e+06 1.975818726891976382e+02
4.659532158635556698e+00 1.446131845613583413e+38 1.257969073051724443e+37 1.011931422925509163e+06 1.695889392437819652e+02
5.015576667581626680e+00 1.404668754237954736e+38 1.168596254292782045e+37 1.011836609713050653e+06 1.489842541819493817e+02
5.336159285412577447e+00 1.369797223622750936e+38 1.097317840351673004e+37 1.011758512515243492e+06 1.336171089337888702e+02
5.623802899848669767e+00 1.340526748018149326e+38 1.040896180068412792e+37 1.011694002235917607e+06 1.222171808346006969e+02
5.881750159853254445e+00 1.315820971604840916e+38 9.957858844415055699e+36 1.011640195184470620e+06 1.135153013898186316e+02
6.112977341050282121e+00 1.295071625337595052e+38 9.597513521690613833e+36 1.011595408790290472e+06 1.068575917859466955e+02
6.320505026997125242e+00 1.277246420229383359e+38 9.299081363605153196e+36 1.011557197167178383e+06 1.014542711442125125e+02
6.507000274104939308e+00 1.262069651573458972e+38 9.055004426217246428e+36 1.011524891439057654e+06 9.731128531953984862e+01
