# time luminosity u_luminosity radius u_radius
-6.718608670853427611e+00 1.743728587061486085e+37 1.273220372337007131e+37 1.009634022030044231e+06 5.042053239396139475e+02
-6.718541714872117154e+00 1.744065926198759354e+37 1.273399432615221156e+37 1.009634156709542847e+06 5.041398510876026080e+02
-6.718491549429018050e+00 1.744319661518490282e+37 1.273533333025591083e+37 1.009634263640368357e+06 5.040775981418100287e+02
-6.718457677328842692e+00 1.744486614828248779e+37 1.273629555397794665e+37 1.009634336868041079e+06 5.040333491715580294e+02
-6.718429361339076422e+00 1.744625078313654842e+37 1.273711463952933749e+37 1.009634395754960482e+06 5.040014089044963725e+02
-6.718399544944986701e+00 1.744775887083478820e+37 1.273791058075578850e+37 1.009634455413363758e+06 5.039728673109902957e+02
-6.718367497000144795e+00 1.744942743741071348e+37 1.273870283369800673e+37 1.009634518638457870e+06 5.039441388952042757e+02
-6.718336454665404744e+00 1.745099751867600661e+37 1.273953155782030850e+37 1.009634579977326910e+06 5.039161042342343535e+02
-6.718308345371042378e+00 1.745237163477551951e+37 1.274034528929253076e+37 1.009634635347935371e+06 5.038910954103337758e+02
-6.718281847090111114e+00 1.745371189928606065e+37 1.274105271496318546e+37 1.009634686730839545e+06 5.038692852256994001e+02
-6.718254624691326171e+00 1.745508877360404141e+37 1.274177950841605356e+37 1.009634738503118162e+06 5.038490778520016420e+02
-6.718225365693797357e+00 1.745656864509551914e+37 1.274256070814700729e+37 1.009634793300498277e+06 5.038291966643030264e+02
-6.718193699824041687e+00 1.745821788166156573e+37 1.274334287346509036e+37 1.009634851932563470e+06 5.038091388480992805e+02
-6.718158899093396030e+00 1.745997803641555594e+37 1.274427209005353281e+37 1.009634915631895186e+06 5.037886931539079569e+02
-6.718118418226367794e+00 1.746202547174362629e+37 1.274535301735458515e+37 1.009634988725216826e+06 5.037670834699979423e+02
-6.718066439265385270e+00 1.746469826190095214e+37 1.274668278025769669e+37 1.009635081244877889e+06 5.037422281217171189e+02
-6.717989740893244743e+00 1.746862052050457239e+37 1.274867377129239807e+37 1.009635215938993148e+06 5.037095071417217582e+02
-6.717849429915077053e+00 1.747573833480274270e+37 1.275239283659021610e+37 1.009635459812438814e+06 5.036551486219680669e+02
-6.717660954149323516e+00 1.748527080296776898e+37 1.275742734152250621e+37 1.009635793478909298e+06 5.035690272070360720e+02
-6.717459113046061248e+00 1.749547940390665778e+37 1.276281946599663576e+37 1.009636158951521153e+06 5.034592555865138479e+02
-6.717331265987013467e+00 1.750194594841958280e+37 1.276623480681471551e+37 1.009636403987068450e+06 5.033605087746857976e+02
-6.717282201076159254e+00 1.750436367242503541e+37 1.276763076544935762e+37 1.009636499236085103e+06 5.033200125836403913e+02
-6.717201925202971324e+00 1.750846689291894679e+37 1.276971853958941723e+37 1.009636644260484143e+06 5.032771229923609440e+02
-6.717042176227550954e+00 1.751656764755029642e+37 1.277395961488582538e+37 1.009636933953789645e+06 5.031894439697505277e+02
-6.716728914834675379e+00 1.753241077648986185e+37 1.278233378156641903e+37 1.009637514055775129e+06 5.029917110811942962e+02
-6.716541072615655139e+00 1.754191205986583874e+37 1.278735459166928414e+37 1.009637882986731129e+06 5.028278085705252920e+02
-6.716432797285960987e+00 1.754738912596203297e+37 1.279024850657198281e+37 1.009638096023260034e+06 5.027325765169501324e+02
-6.716329957140260376e+00 1.755259072838028841e+37 1.279299807912292490e+37 1.009638293844822678e+06 5.026519031446008512e+02
-6.716208470985293388e+00 1.755873492733770338e+37 1.279624713770065430e+37 1.009638541815728531e+06 5.025258987467678367e+02
-6.716187235811958089e+00 1.755965395994372819e+37 1.279702142108347423e+37 1.009638588128559059e+06 5.024974911286076349e+02
-6.716144977806834504e+00 1.756183881919507487e+37 1.279808822225887493e+37 1.009638669170840643e+06 5.024649023506635217e+02
-6.716060884369653650e+00 1.756617877764982001e+37 1.280022179499028065e+37 1.009638827231341042e+06 5.024069817552282871e+02
-6.715916290500899777e+00 1.757351220457539993e+37 1.280406304721148754e+37 1.009639201039511594e+06 5.020880654083301806e+02
-6.715875888214213774e+00 1.757545754871278837e+37 1.280528291486980873e+37 1.009639324498487636e+06 5.019581414342789003e+02
-6.715854199370369315e+00 1.757651202178495311e+37 1.280592424266309575e+37 1.009639382946514525e+06 5.019052324075926208e+02
-6.715818897471763194e+00 1.757835255336273830e+37 1.280680265319360209e+37 1.009639467230654322e+06 5.018424316446422040e+02
-6.715748646689462475e+00 1.758196679951528483e+37 1.280861919916491961e+37 1.009639620772445691e+06 5.017479131984944161e+02
-6.715716376493219286e+00 1.758356681557506522e+37 1.280953856736646632e+37 1.009639694254200556e+06 5.016981343290738664e+02
-6.715652158804005012e+00 1.758688075186749054e+37 1.281119511165447587e+37 1.009639830013066297e+06 5.016215654454556443e+02
-6.715524365616147406e+00 1.759345276940436769e+37 1.281452214043695124e+37 1.009640092067477643e+06 5.014866512467401662e+02
-6.715298240611446090e+00 1.760496768935956248e+37 1.282056190710031349e+37 1.009640549744006013e+06 5.012610271099732699e+02
-6.715212231181794778e+00 1.760932751803335466e+37 1.282288615908776415e+37 1.009640741880665882e+06 5.011366139275480123e+02
-6.715155363825033419e+00 1.761218096625657515e+37 1.282446185884315903e+37 1.009640861863871687e+06 5.010694886992790771e+02
-6.715056065047974698e+00 1.761728069390946554e+37 1.282705722924539439e+37 1.009641062179246102e+06 5.009719971645943133e+02
-6.714858460472896695e+00 1.762736460837253265e+37 1.283230864827242140e+37 1.009641455123379943e+06 5.007902773443453270e+02
-6.714609930641017854e+00 1.764002087855450174e+37 1.283894976693607258e+37 1.009641954254576005e+06 5.005514478326338690e+02
-6.714438435519696213e+00 1.764875504407341502e+37 1.284353200259039446e+37 1.009642313045096933e+06 5.003561343318553440e+02
-6.714372565489611588e+00 1.765204609752392866e+37 1.284537709843894449e+37 1.009642458014492528e+06 5.002658847433417577e+02
-6.714317390418727882e+00 1.765485621079615228e+37 1.284685145122308840e+37 1.009642572239540401e+06 5.002056880611372094e+02
-6.714210637932410464e+00 1.766035684777988838e+37 1.284961930393212137e+37 1.009642785415558843e+06 5.001059548851626460e+02
-6.713998200488276780e+00 1.767117467519937957e+37 1.285529935252658007e+37 1.009643205301822512e+06 4.999168666501784060e+02
-6.713764318570611067e+00 1.768308760439164219e+37 1.286154982486876454e+37 1.009643677297947812e+06 4.996882258718235335e+02
-6.713627182602067478e+00 1.769008074474429915e+37 1.286520489024943446e+37 1.009643967074575950e+06 4.995266521821425840e+02
-6.713553551628137939e+00 1.769377130603292100e+37 1.286725320702189067e+37 1.009644122668400290e+06 4.994399352182699658e+02
-6.713480399077525362e+00 1.769750136644350790e+37 1.286920360145531052e+37 1.009644271727375453e+06 4.993655586076890245e+02
-6.713365274728857912e+00 1.770343560861834377e+37 1.287218778819278712e+37 1.009644501231609262e+06 4.992593529311607199e+02
-6.713196784738101996e+00 1.771202626735961867e+37 1.287668177416255269e+37 1.009644836332580307e+06 4.991056946912639205e+02
-6.713029178848955780e+00 1.772057223267205269e+37 1.288115224573211627e+37 1.009645175647582626e+06 4.989402878276000024e+02
-6.712911819297005422e+00 1.772655667278352589e+37 1.288428225240663591e+37 1.009645418445428018e+06 4.988135078823207209e+02
-6.712824220827315003e+00 1.773100283587745255e+37 1.288664635725610029e+37 1.009645598440249101e+06 4.987215754584234446e+02
-6.712728371683624573e+00 1.773589128005786867e+37 1.288920192596030811e+37 1.009645791980787297e+06 4.986282754699431052e+02
-6.712606413071625866e+00 1.774213256266501954e+37 1.289242556287798544e+37 1.009646037269930472e+06 4.985116820307220564e+02
-6.712552036507986486e+00 1.774484191474519194e+37 1.289396099956228898e+37 1.009646151788280578e+06 4.984488057033023551e+02
-6.712471759703475982e+00 1.774897906973002622e+37 1.289604446295121920e+37 1.009646314619564451e+06 4.983692107941113250e+02
-6.712347770400810987e+00 1.775532378368864693e+37 1.289932307614571664e+37 1.009646562954160734e+06 4.982530266350431134e+02
-6.712196951426449232e+00 1.776301554893430742e+37 1.290334611429488906e+37 1.009646866214088048e+06 4.981092792723428602e+02
-6.712058950011851266e+00 1.777005393465569086e+37 1.290702723314313605e+37 1.009647146730990265e+06 4.979714357830146696e+02
-6.711941338857286610e+00 1.777605249789320394e+37 1.291016458817397190e+37 1.009647386211355915e+06 4.978531655230491424e+02
-6.711824668003828265e+00 1.778200294329025742e+37 1.291327735110477726e+37 1.009647622343586409e+06 4.977389359987629405e+02
-6.711697619786718860e+00 1.778848254221922593e+37 1.291666744611766216e+37 1.009647878264737432e+06 4.976171825079471205e+02
-6.711561195392278023e+00 1.779544034135182169e+37 1.292030808936081122e+37 1.009648152571730549e+06 4.974875840376363385e+02
-6.711419553583255038e+00 1.780268021912708241e+37 1.292407827680857202e+37 1.009648437131225481e+06 4.973535782218443160e+02
-6.711278313596267253e+00 1.780991166188644540e+37 1.292783053473953276e+37 1.009648721707225544e+06 4.972182756243610697e+02
-6.711169031696044840e+00 1.781550714274495688e+37 1.293073368054086808e+37 1.009648943438485963e+06 4.971103966761777428e+02
-6.711092067751451395e+00 1.781942656702349712e+37 1.293280692355308443e+37 1.009649100023312261e+06 4.970335588632461850e+02
-6.710967343373340555e+00 1.782583340504933691e+37 1.293609315864648548e+37 1.009649351573580992e+06 4.969137395377603639e+02
-6.710814355494221672e+00 1.783366609350285717e+37 1.294015927907609137e+37 1.009649659138886374e+06 4.967689460920369697e+02
-6.710634321832912974e+00 1.784288352402481302e+37 1.294494477123006191e+37 1.009650020861758036e+06 4.965991452247541247e+02
-6.710450900107389316e+00 1.785227463086263929e+37 1.294982071836089299e+37 1.009650390003621462e+06 4.964250174278172949e+02
-6.710265959467506036e+00 1.786174889421285427e+37 1.295473418573418338e+37 1.009650762328532524e+06 4.962493206569110384e+02
-6.710076841947739013e+00 1.787146468323861607e+37 1.295974127697427264e+37 1.009651142727753147e+06 4.960704164668726435e+02
-6.709880721697118133e+00 1.788154019285638043e+37 1.296493460081315436e+37 1.009651537810050533e+06 4.958838117600872124e+02
-6.709683936191140674e+00 1.789167252992862108e+37 1.297015329228767251e+37 1.009651934295753133e+06 4.956962459600601960e+02
-6.709480614401400089e+00 1.790214319890711278e+37 1.297554679568690974e+37 1.009652343868212192e+06 4.955027845845165189e+02
-6.709268859995063394e+00 1.791304811041631866e+37 1.298116491827097413e+37 1.009652770566379768e+06 4.953012168889597433e+02
-6.709047203956288286e+00 1.792449810817861144e+37 1.298707206492733177e+37 1.009653217770439340e+06 4.950888311858892052e+02
-6.708814186567906290e+00 1.793654888024941908e+37 1.299328747949306934e+37 1.009653688439109363e+06 4.948634654395215762e+02
-6.708562183863250539e+00 1.794959113900502254e+37 1.299999816587901398e+37 1.009654200421722839e+06 4.946139334320004650e+02
-6.708297140459762886e+00 1.796330840211878627e+37 1.300705744226196302e+37 1.009654740602796897e+06 4.943482907306382685e+02
-6.708040122786769643e+00 1.797661049792646124e+37 1.301390409857401896e+37 1.009655265589689603e+06 4.940886242556720163e+02
-6.707739233446773142e+00 1.799218270063138151e+37 1.302192187542217629e+37 1.009655880061624805e+06 4.937853435226445526e+02
-6.707613303631660528e+00 1.799870194052095826e+37 1.302527556168506159e+37 1.009656138430224382e+06 4.936560733795915326e+02
-6.707362703295075335e+00 1.801167067217057383e+37 1.303195649983264588e+37 1.009656646942563704e+06 4.934107721230391235e+02
-6.706944443780230358e+00 1.803334602599529578e+37 1.304311110345706827e+37 1.009657484555070638e+06 4.930243233911580205e+02
-6.706466476054629311e+00 1.805817688560328161e+37 1.305580848792961235e+37 1.009658430086022941e+06 4.926072637634571265e+02
-6.705897704698145390e+00 1.809050515082175476e+37 1.306719125106017256e+37 1.009659539525871165e+06 4.921446128468887764e+02
-6.705323604604927823e+00 1.812144250651880608e+37 1.308096097308525496e+37 1.009660645688674529e+06 4.917069734411054469e+02
-6.704739073975360952e+00 1.814833209985011952e+37 1.310117792252956603e+37 1.009661759011878283e+06 4.912890872419388302e+02
-6.704135784093523398e+00 1.817911969290764046e+37 1.311797770955692686e+37 1.009662895780430874e+06 4.908841049033005675e+02
-6.703502317104721442e+00 1.821189670503683311e+37 1.313502306418084016e+37 1.009664077102649724e+06 4.904853293455351491e+02
-6.702821875893278047e+00 1.824726817032031874e+37 1.315312074030418198e+37 1.009665334055153653e+06 4.900825572602354328e+02
-6.702075499706552364e+00 1.828594264239682354e+37 1.317315061360594670e+37 1.009666708324521198e+06 4.896511519618830448e+02
-6.701779428200097755e+00 1.830127667234758359e+37 1.318110902752076007e+37 1.009667253517336911e+06 4.894802810488371847e+02
-6.701190245905308984e+00 1.833188359794221769e+37 1.319682711181193804e+37 1.009668322947843699e+06 4.891723257082353484e+02
-6.701093563024187461e+00 1.833682657445715247e+37 1.319951439358899579e+37 1.009668507761449669e+06 4.891029374799739458e+02
-6.700953598134219646e+00 1.834411182019465430e+37 1.320323029810532749e+37 1.009668772327840445e+06 4.890085901486459647e+02
-6.700772433498059399e+00 1.835351897701008778e+37 1.320808452430229686e+37 1.009669115722811781e+06 4.888840024308390184e+02
-6.700620254283421673e+00 1.836142214349838994e+37 1.321216293508660707e+37 1.009669409064728417e+06 4.887694369738507021e+02
-6.700522083177929744e+00 1.836649938975601734e+37 1.321482266755883596e+37 1.009669600056983763e+06 4.886920160356780798e+02
-6.700442962843226269e+00 1.837060848566880839e+37 1.321694327552498952e+37 1.009669751747124712e+06 4.886341783512324923e+02
-6.700343000266002491e+00 1.837579966056083284e+37 1.321962316437012614e+37 1.009669940153543954e+06 4.885676976542775378e+02
-6.700194758712314069e+00 1.838352812600332601e+37 1.322356722903422831e+37 1.009670217670510290e+06 4.884728223106121732e+02
-6.700021966375061311e+00 1.839253519852032162e+37 1.322819381285853079e+37 1.009670541830228991e+06 4.883605297395067737e+02
-6.699866421229671687e+00 1.840064351337524314e+37 1.323235874880227142e+37 1.009670834811466164e+06 4.882571384417156537e+02
-6.699715904163895175e+00 1.840849440203794532e+37 1.323638348459542648e+37 1.009671117069777916e+06 4.881597108310076010e+02
-6.699513449624646455e+00 1.842091394245571812e+37 1.323928575790133125e+37 1.009671493238976342e+06 4.880358240346416778e+02
-6.699168503546388820e+00 1.843929949388656766e+37 1.324798110904687384e+37 1.009672129426240921e+06 4.878345389418901732e+02
-6.698535032221116126e+00 1.847303175431655052e+37 1.326399815426623868e+37 1.009673290519934380e+06 4.874801777977191932e+02
-6.697794882609741762e+00 1.850938516103114827e+37 1.328685844433147108e+37 1.009674654411028721e+06 4.870527113868090510e+02
-6.697239813642227091e+00 1.853785215092749387e+37 1.330238386743878721e+37 1.009675690714462777e+06 4.867060116444486084e+02
-6.696898624781169929e+00 1.855585588052511440e+37 1.331124545878705444e+37 1.009676332712071715e+06 4.864832996397462921e+02
-6.696628033852903172e+00 1.857077386493190555e+37 1.331740876633110050e+37 1.009676837244711467e+06 4.863161625520165217e+02
-6.696286448524915613e+00 1.858867780322108407e+37 1.332644803035363599e+37 1.009677465489030816e+06 4.861227628095462592e+02
-6.695751631952589378e+00 1.861716270276388105e+37 1.333999171658840513e+37 1.009678440967220115e+06 4.858367905699982430e+02
-6.695099469099659473e+00 1.865027237715110202e+37 1.335871887256477789e+37 1.009679632709060796e+06 4.854845787992152850e+02
-6.694657504689530469e+00 1.867347857563895689e+37 1.337037435189560964e+37 1.009680455661828863e+06 4.852159952380335426e+02
-6.694489863715716638e+00 1.868149648565502979e+37 1.337586097768743347e+37 1.009680776413400541e+06 4.850971693175269479e+02
-6.694399214524310082e+00 1.868596604281595731e+37 1.337864636906503909e+37 1.009680946079676971e+06 4.850404548491561627e+02
-6.694218822623952292e+00 1.869586753111082767e+37 1.338282243000681734e+37 1.009681274273281801e+06 4.849464081510369056e+02
-6.693859842751407996e+00 1.871470047759176400e+37 1.339231724628438944e+37 1.009681922724656528e+06 4.847686945816826665e+02
-6.693145472818287089e+00 1.875219918730232508e+37 1.341119066784850066e+37 1.009683204959863913e+06 4.844320150267164991e+02
-6.692409783790935762e+00 1.879023537803759453e+37 1.343142853081824357e+37 1.009684541058038943e+06 4.840555519794258998e+02
-6.692037131258985028e+00 1.879342726745120704e+37 1.346366146420726693e+37 1.009685237371604191e+06 4.838268203573821324e+02
-6.691850021408754401e+00 1.882191275992845318e+37 1.344311341680473227e+37 1.009685585387164843e+06 4.837152832936185973e+02
-6.691627100415644236e+00 1.883108001142165721e+37 1.345245645572771771e+37 1.009685991397986421e+06 4.835994883536852740e+02
-6.691270840339711867e+00 1.884999090999139957e+37 1.346159783390626847e+37 1.009686633629500750e+06 4.834277393176827786e+02
-6.690787316838395782e+00 1.887521069438281191e+37 1.347461716387013490e+37 1.009687504576547304e+06 4.831964601813521654e+02
-6.690326370866387151e+00 1.889889240321305383e+37 1.348752381552123039e+37 1.009688340140982298e+06 4.829644334337130545e+02
-6.689965723329805769e+00 1.891786420438295503e+37 1.349706276941718108e+37 1.009688996193713392e+06 4.827778541644248662e+02
-6.689631476008798927e+00 1.893527058838115806e+37 1.350617538260037838e+37 1.009689601830817759e+06 4.826096889260417697e+02
-6.689264346263371408e+00 1.895433963407545115e+37 1.351625501126094658e+37 1.009690264246563544e+06 4.824307341030688576e+02
-6.688862970127956942e+00 1.897561178404399125e+37 1.352669917643378258e+37 1.009690987351924763e+06 4.822375490719692266e+02
-6.688456156887696125e+00 1.899695595292394413e+37 1.353760184103137757e+37 1.009691720160935656e+06 4.820420984768588255e+02
-6.688056735059944913e+00 1.901799388630153923e+37 1.354831583936988780e+37 1.009692439191576326e+06 4.818504752218597105e+02
-6.687663916090968996e+00 1.903866017407204145e+37 1.355888846910345043e+37 1.009693145757515100e+06 4.816634543575797238e+02
-6.687270014735986479e+00 1.905940986158827610e+37 1.356945796390723658e+37 1.009693853749089874e+06 4.814772731388421221e+02
-6.686873423299402930e+00 1.908030662697342935e+37 1.358009615080892827e+37 1.009694565817085444e+06 4.812916347723485160e+02
-6.686473638415918685e+00 1.910135971924731016e+37 1.359090273843136922e+37 1.009695282336947625e+06 4.811067255079415190e+02
-6.686065000016242266e+00 1.912297858607911985e+37 1.360182946996945581e+37 1.009696013670631917e+06 4.809199572049207063e+02
